datetime,open,high,low,close,volume,turnover,taker_ratio,taker_buy_vol,taker_sell_vol,taker_vol_ratio
2024-11-10 14:00:00,79604.3,80196.0,79600.0,79933.5,9772.246,781116707.8435,0.5595637583892618,437084600.78155583,344032107.0619442,1.2704761904761908
2024-11-10 15:00:00,79933.5,80221.8,79320.5,79716.7,9972.846,794094194.3077,0.4395872628425561,349073693.31488675,445020500.9928133,0.7843991288853545
2024-11-10 16:00:00,79716.7,79965.1,79602.3,79784.1,3474.358,277227366.2618,0.5011025358324186,138919336.23593065,138308030.02586934,1.0044198895027785
2024-11-10 17:00:00,79784.1,80048.2,79200.8,79542.8,7525.79,598766415.5282,0.4035874439461911,241654607.1638492,357111808.36435086,0.676691729323316
2024-11-10 18:00:00,79542.8,79807.9,79400.8,79730.8,3574.309,284674757.2158,0.8106116433308943,230760672.76152298,53914084.454277,4.28015564202383
2024-11-10 19:00:00,79730.8,79848.7,79524.0,79838.2,2640.17,210482482.2536,0.967662457653218,203675996.07046843,6806486.183131578,29.923809523809197
2024-11-10 20:00:00,79838.2,80863.2,79688.1,80420.4,12163.442,977607063.4156,0.6231810058718354,609226153.1267447,368380910.28885514,1.6537940379403424
2024-11-10 21:00:00,80420.4,81163.5,80416.8,80616.6,11810.78,954689854.7316,0.2675773402973131,255453372.13790977,699236482.5936903,0.36533187054307015
2024-11-10 22:00:00,80616.6,80921.1,79357.5,79800.0,14233.35,1139727057.1648,0.2830007674597073,322543631.8722321,817183425.2925678,0.3947016323253926
2024-11-10 23:00:00,79800.0,79968.4,79000.0,79008.0,9071.431,720526679.8235,0.008261049153242512,5952306.318244563,714574373.5052555,0.008329862557267856
2024-11-11 00:00:00,79008.0,80095.2,78529.9,79935.4,12171.649,965100765.2333,0.8979109435890866,866574538.769182,98526226.46411802,8.795369211514227
2024-11-11 01:00:00,79935.4,81700.0,79853.7,80677.2,17215.939,1391785543.8297,0.44602718951416276,620774194.5208017,771011349.3088983,0.8051427454047689
2024-11-11 02:00:00,80677.2,80773.4,80002.8,80428.5,5523.489,444025409.2209,0.552426680508697,245291482.8774176,198733926.3434824,1.2342708031313552
2024-11-11 03:00:00,80428.5,80888.5,80267.8,80640.0,4924.387,396944500.2569,0.5996455614628626,238026007.72614422,158918492.5307558,1.4977867203219197
2024-11-11 04:00:00,80640.0,81828.5,80423.1,81276.0,8579.95,696525834.1732,0.6068734879749521,422703062.449353,273822771.72384703,1.5437104072398085
2024-11-11 05:00:00,81276.0,81604.9,81090.0,81510.7,4350.95,354162947.9363,0.8170518547290772,289369493.4876715,64793454.44862849,4.466029723991614
2024-11-11 06:00:00,81510.7,81943.8,81005.0,81680.0,5066.527,412823350.3596,0.7190029825308882,296821220.16694623,116002130.19265378,2.5587566338134664
2024-11-11 07:00:00,81680.0,81800.0,81211.9,81501.3,3254.126,265210065.7483,0.49209318143173925,130508065.00180168,134702000.7464983,0.9688650820221345
2024-11-11 08:00:00,81501.3,81637.3,80490.5,80781.6,6442.748,521770585.1507,0.25383676316707804,132444556.45044595,389326028.700254,0.3401893186864635
2024-11-11 09:00:00,80781.6,81298.0,80631.8,80948.3,5353.627,433550360.0202,0.4750825577904554,205972213.9693694,227578146.0508306,0.9050614812696672
2024-11-11 10:00:00,80948.3,81262.9,80792.8,81158.8,3007.566,243683778.4984,0.7785577536694465,189721895.19339725,53961883.30500274,3.515850144092513
2024-11-11 11:00:00,81158.8,81435.0,81067.8,81296.4,3186.248,258934516.6814,0.6225490196078243,161199429.5026314,97735087.1787686,1.649350649350517
2024-11-11 12:00:00,81296.4,81837.9,81208.1,81754.8,5155.252,420580876.4481,0.8680533502699384,365086638.86024016,55494237.58785978,6.578820697954926
2024-11-11 13:00:00,81754.8,82440.9,81720.0,82045.5,11462.124,941098727.8015,0.4515189346650057,424923894.9915255,516174832.8099745,0.82321699544766
2024-11-11 14:00:00,82045.5,82294.5,81863.1,82184.7,4385.242,359993999.5421,0.7454798331015198,268368266.6961933,91625732.8459067,2.9289617486337236
2024-11-11 15:00:00,82184.7,82555.0,81731.8,82199.1,10808.791,888130578.1224,0.5676627793974788,504158672.4448513,383971905.67754877,1.3130092722675204
2024-11-11 16:00:00,82199.1,82260.0,81463.7,81874.3,9484.396,775923469.5173,0.5156348110008845,400093151.5557035,375830317.9615965,1.0645579465906374
2024-11-11 17:00:00,81874.3,82740.0,81516.3,82525.6,21226.646,1744310189.3543,0.8247936585764528,1438695982.7697184,305614206.58458173,4.707555970149396
2024-11-11 18:00:00,82525.6,84381.4,82363.6,84099.8,34719.937,2899816509.814,0.860442065616021,2495124107.611799,404692402.20220125,6.165482954545636
2024-11-11 19:00:00,84099.8,84949.9,83852.0,84227.2,22028.241,1860832503.2279,0.34174332817196384,635927092.8236692,1224905410.4042308,0.5191642451916405
2024-11-11 20:00:00,84227.2,84916.5,84216.4,84637.0,9149.892,774395822.883,0.6007713183830915,465234799.4637789,309161023.4192211,1.5048300536672838
2024-11-11 21:00:00,84637.0,85920.0,84239.9,85899.9,16900.382,1438617128.7215,0.9880364264031869,1421406126.8244042,17211001.897095617,82.58706467659322
2024-11-11 22:00:00,85899.9,87128.3,85471.1,86163.7,25002.737,2154552621.6927,0.41793386434950064,900460503.1283778,1254092118.564322,0.718017831225365
2024-11-11 23:00:00,86163.7,87433.5,86102.8,86886.5,18711.984,1626877550.7426,0.5889381528518816,958130259.65054,668747291.09206,1.4327239488116947
2024-11-12 00:00:00,86886.5,88439.0,86694.5,87959.0,20622.846,1811450967.7904,0.7248495270851246,1313029377.3407629,498421590.44963723,2.6343749999999995
2024-11-12 01:00:00,87959.0,88202.4,86459.6,88103.7,18820.882,1641906212.3599,0.9433669956392026,1548920130.6753013,92986081.68459861,16.65754812563363
2024-11-12 02:00:00,88103.7,89828.0,88103.6,88765.4,29234.07,2602822793.749,0.38378566457897856,998926075.6802737,1603896718.0687265,0.6228119706380433
2024-11-12 03:00:00,88765.4,89150.0,86565.6,89076.1,22377.59,1966945864.1997,0.9714053552081743,1910701745.888159,56244118.311541095,33.97158322057099
2024-11-12 04:00:00,89076.1,89594.2,88444.0,88614.5,13066.395,1163820923.2461,0.14823508954964393,172519098.7771349,991301824.468965,0.17403286720424674
2024-11-12 05:00:00,88614.5,88953.7,87040.5,87764.2,11914.86,1047044133.5744,0.378266778172694,396062011.0118081,650982122.5625918,0.6084068936527928
2024-11-12 06:00:00,87764.2,88359.4,87544.5,88157.0,7949.18,698642381.7274,0.7516259663762479,525117755.31726044,173524626.41013947,3.026185770751076
2024-11-12 07:00:00,88157.0,89124.0,87800.0,88525.1,8884.622,786907774.0613,0.5476586102719078,430956817.95457196,355950956.1067281,1.2107196526966322
2024-11-12 08:00:00,88525.1,88904.9,88240.8,88482.4,5591.376,495095872.6502,0.3638006324348659,180116191.58603457,314979681.0641654,0.5718343195266065
2024-11-12 09:00:00,88482.4,89979.5,88268.1,89653.5,11322.657,1011657038.9255,0.8095126796774564,818949200.4951423,192707838.43035764,4.249693251533725
2024-11-12 10:00:00,89653.5,90077.0,89060.2,89095.3,11214.223,1003981059.7821,0.03452006294257053,34657489.37682676,969323570.4052732,0.035754303758791815
2024-11-12 11:00:00,89095.3,89500.0,88820.8,89478.9,6439.956,573812490.9263,0.9689340400471056,555986455.062713,17826035.86358702,31.18957345970667
2024-11-12 12:00:00,89478.9,89594.2,87752.8,87757.2,14085.26,1246560857.3632,0.002389486260450849,2978640.041485197,1243582217.3217146,0.0023952095808351553
2024-11-12 13:00:00,87757.2,88168.0,85458.2,86957.2,35907.23,3120789590.2393,0.5531773562624542,1726350134.9799638,1394439455.259336,1.2380244466468424
2024-11-12 14:00:00,86957.2,87982.6,86700.3,87255.9,18855.765,1646871355.2207,0.43328394291506667,713562914.2639042,933308440.9567958,0.7645520847667294
2024-11-12 15:00:00,87255.9,87976.4,86289.0,86439.7,11875.472,1034559932.6724,0.0893089960886557,92395508.98051926,942164423.6918807,0.0980672870436633
2024-11-12 16:00:00,86439.7,86636.9,85150.0,86440.0,20170.262,1733027438.129,0.867576837716057,1503534464.4471173,229492973.6818826,6.551549009649764
2024-11-12 17:00:00,86440.0,87177.8,85267.7,87056.4,17726.562,1529627867.0861,0.9364431181613484,1432409489.4806,97218377.60549994,14.733937397033504
2024-11-12 18:00:00,87056.4,87549.1,86130.9,86658.6,16121.285,1400664874.6895,0.37209138344380716,521175330.96436286,879489543.7251372,0.5925884334643589
2024-11-12 19:00:00,86658.6,87724.6,85784.6,87131.7,16088.913,1394758383.8666,0.6943814432989646,968494339.642621,426264044.22397906,2.272052622701925
2024-11-12 20:00:00,87131.7,87991.2,86892.8,87019.0,8658.177,757137267.5804,0.11489439184267822,86990825.90007718,670146441.6803228,0.1298086813412852
2024-11-12 21:00:00,87019.0,88959.5,86927.2,88855.9,10564.295,931783065.1331,0.9490232741229121,884283815.2448972,47499249.88820279,18.61679536679428
2024-11-12 22:00:00,88855.9,89866.4,88673.2,88781.1,12991.219,1159708806.1198,0.0904290982232727,104871421.53900172,1054837384.5807984,0.09941951534138936
2024-11-12 23:00:00,88781.1,90000.0,88737.9,89540.9,8666.406,775298292.4969,0.636241185326041,493276704.5994833,282021587.89741665,1.7490742757568942
2024-11-13 00:00:00,89540.9,89782.6,88000.0,88292.1,11319.978,1004788316.2369,0.16386177493549023,164646396.9330211,840141919.3038789,0.19597450519960138
2024-11-13 01:00:00,88292.1,88707.5,87621.1,88664.6,6319.761,557011822.3476,0.9605117820324057,535016418.0962111,21995404.251388926,24.32400932401262
2024-11-13 02:00:00,88664.6,88664.6,87347.2,87968.0,6623.762,582276986.4996,0.47123121299529286,274387090.64745027,307889895.8521497,0.8911857594028104
2024-11-13 03:00:00,87968.0,88521.9,87628.6,88095.5,4511.067,397597345.3905,0.522668756296877,207811710.0221925,189785635.3683075,1.0949812382739226
2024-11-13 04:00:00,88095.5,88616.3,87742.1,88325.1,5239.523,461817614.0268,0.6668954472660741,307984064.2617539,153833549.76504603,2.0020604395604598
2024-11-13 05:00:00,88325.1,88400.0,87065.3,87938.4,6958.127,609447399.2753,0.6541544916460577,398672753.6579458,210774645.6173542,1.8914644714037698
2024-11-13 06:00:00,87938.4,88233.0,87072.4,87185.6,5233.237,458507922.276,0.09753575736688874,44720917.45790822,413787004.8180918,0.10807714340272319
2024-11-13 07:00:00,87185.6,87749.8,86235.5,87200.4,10672.998,927124824.4612,0.6371921019612972,590756615.6789306,336368208.7822693,1.7562795777211115
2024-11-13 08:00:00,87200.4,87494.0,86470.0,86566.0,6798.366,591822179.635,0.09375,55483329.34078125,536338850.2942187,0.10344827586206896
2024-11-13 09:00:00,86566.0,86944.5,86113.6,86486.0,7921.591,685484498.8423,0.44818871103622193,307226413.97144103,378258084.870859,0.8122137404580027
2024-11-13 10:00:00,86486.0,87518.1,86453.1,87383.4,5691.806,495824487.5256,0.8735211267605525,433113165.0188356,62711322.50676439,6.906458797326713
2024-11-13 11:00:00,87383.4,87747.0,87131.5,87272.5,5927.036,518264222.4211,0.22908204711616573,118725029.01929343,399539193.4018066,0.29715489989462596
2024-11-13 12:00:00,87272.5,87595.6,87107.5,87444.9,3136.367,274164744.912,0.6912517926654173,189516871.40607685,84647873.50592317,2.2388852023886407
2024-11-13 13:00:00,87444.9,87621.9,87200.0,87597.5,3139.031,274402017.366,0.9421663901398566,258532358.14881846,15869659.217181541,16.290983606561273
2024-11-13 14:00:00,87597.5,88174.0,87494.0,87710.2,6660.284,584835201.5726,0.31794117647058395,185943192.02940357,398892009.54319644,0.4661492022423367
2024-11-13 15:00:00,87710.2,88062.3,87550.0,87674.7,3243.384,284809890.6032,0.2434120632441858,69326163.10407576,215483727.49912423,0.321723426212578
2024-11-13 16:00:00,87674.7,89801.0,87575.0,89235.5,19584.513,1742053416.0104,0.7459568733153639,1299496719.3554668,442556696.6549332,2.936339522546419
2024-11-13 17:00:00,89235.5,91924.0,88700.0,91586.6,36678.035,3319613553.1383,0.8953473945409447,2972207345.685185,347406207.4531152,8.555423829282912
2024-11-13 18:00:00,91586.6,92818.5,90514.9,92625.8,28264.427,2593060859.6992,0.9163483243618699,2376146973.7537117,216913885.9454884,10.954333160353091
2024-11-13 19:00:00,92625.8,93400.0,91533.3,92326.7,23285.501,2156930791.0336,0.4250281244977744,916756248.7845118,1240174542.249088,0.7392155035870605
2024-11-13 20:00:00,92326.7,92913.8,91839.0,92314.7,9544.083,881503983.2885,0.4425939709713396,390148348.3907106,491355634.8977894,0.794024369888153
2024-11-13 21:00:00,92314.7,93234.8,92091.3,92877.0,8067.137,747937679.1654,0.6871010056843,513908731.5437277,234028947.62167236,2.19591950810506
2024-11-13 22:00:00,92877.0,92937.1,89965.4,90219.0,28670.974,2606260317.8702,0.08533835851532955,222413977.3906839,2383846340.479516,0.09330046723814624
2024-11-13 23:00:00,90219.0,91243.4,89309.4,89724.8,17661.053,1593858028.5618,0.21478800413650917,342341584.83174026,1251516443.7300599,0.27354141972870477
2024-11-14 00:00:00,89724.8,89820.0,87968.8,88538.0,22125.669,1965472585.4704,0.30747623163353394,604336103.9594575,1361136481.5109425,0.4439937597503878
2024-11-14 01:00:00,88538.0,89859.9,88347.4,89750.3,5351.313,478020889.4253,0.9275371900826505,443382152.5783521,34638736.84694788,12.800182481752934
2024-11-14 02:00:00,89750.3,90577.4,89271.0,90411.2,6896.707,621354884.1455,0.8727801592161682,542306214.7142532,79048669.43124673,6.860409145607806
2024-11-14 03:00:00,90411.2,90545.0,89738.9,90170.4,5509.632,496615137.1534,0.535293387917128,265834799.25777268,230780337.89562732,1.151895355045364
2024-11-14 04:00:00,90170.4,90526.4,89520.1,90436.9,6106.327,549669272.08,0.9110603199840991,500781862.90663165,48887409.17336838,10.243575418994277
2024-11-14 05:00:00,90436.9,90646.0,89718.0,90165.1,3581.255,322711912.3331,0.48178879310345457,155478982.7630721,167232929.57002792,0.9297151174880668
2024-11-14 06:00:00,90165.1,90299.7,89575.0,90001.4,3042.032,273506505.2475,0.5883813991996631,160926140.24773407,112580364.99976595,1.4294334562520616
2024-11-14 07:00:00,90001.4,90273.9,89301.6,90182.1,3934.836,353320316.4379,0.9055846960814672,319961471.3808235,33358845.057076514,9.591503267975073
2024-11-14 08:00:00,90182.1,90182.1,89705.8,90020.0,2389.947,214977738.2926,0.6596682762964416,141813994.06158698,73163744.23101301,1.9383096853793078
2024-11-14 09:00:00,90020.0,90366.6,89347.1,89351.8,3884.611,349077102.1423,0.004610102991659725,1609281.3929061247,347467820.7493939,0.004631454473785057
2024-11-14 10:00:00,89351.8,90954.5,89162.0,90858.6,7476.236,673458984.6997,0.9464993026499335,637428459.3815984,36030525.31810169,17.69134515120031
2024-11-14 11:00:00,90858.6,91529.4,90400.1,90637.0,11100.01,1010709532.4303,0.20977596741343896,212022569.93955073,798686962.4907492,0.26546391752576837
2024-11-14 12:00:00,90637.0,91026.6,90440.0,91012.8,3515.072,318865248.1723,0.9764745993862892,311363815.4672563,7501432.705043666,41.507246376803145
2024-11-14 13:00:00,91012.8,91518.0,90892.4,91181.2,5569.902,508170306.4284,0.4616368286445016,234590128.67091116,273580177.75748885,0.8574821852731602
2024-11-14 14:00:00,91181.2,91755.8,90527.5,91549.9,7184.846,654516701.3919,0.832369942196525,544800028.904236,109716672.48766394,4.96551724137907
2024-11-14 15:00:00,91549.9,91682.8,91010.4,91300.0,4909.994,448651985.9182,0.430696014277219,193232622.13252774,255419363.7856723,0.7565308254963521
2024-11-14 16:00:00,91300.0,91447.3,90625.4,90823.9,5374.805,488994863.7557,0.24151356612726352,118098893.36355446,370895970.3921455,0.31841514276547517
2024-11-14 17:00:00,90823.9,91889.7,88711.0,88775.0,24114.37,2173424921.0319,0.020134017050995708,43759774.419115275,2129665146.6127846,0.02054772530259738
2024-11-14 18:00:00,88775.0,89668.0,87817.8,87956.3,25508.555,2263030302.8194,0.07485677224083895,169403143.9522686,2093627158.8671312,0.0809137115148684
2024-11-14 19:00:00,87956.3,89264.3,87514.1,89211.9,16554.127,1461071863.8349,0.9700605645069085,1417328197.0168438,43743666.818055995,32.40076335877302
2024-11-14 20:00:00,89211.9,89399.8,88591.8,89253.0,5611.165,499470856.5243,0.8183168316831647,408725408.8290417,90745447.69525827,4.504087193460382
2024-11-14 21:00:00,89253.0,89708.5,88942.3,89133.9,4486.325,400848977.5353,0.25006525711301486,100238402.63085392,300610574.9044461,0.33344935607377185
2024-11-14 22:00:00,89133.9,89699.4,89121.2,89499.9,3199.259,286246336.1866,0.6549636803874075,187480953.8461867,98765382.34041333,1.8982456140350734
2024-11-14 23:00:00,89499.9,89499.9,87575.7,87621.2,10945.389,966755520.3144,0.023646190624675226,22860085.320811383,943895434.9935886,0.024218874753819168
2024-11-15 00:00:00,87621.2,88324.9,87031.2,88247.3,11346.205,995718726.8977,0.9400170054881414,935992535.9668404,59726190.93085959,15.671391752579147
2024-11-15 01:00:00,88247.3,88390.0,87062.9,87650.4,8964.132,787008589.5013,0.4426945972421049,348404450.5553551,438604138.9459449,0.7943482963764135
2024-11-15 02:00:00,87650.4,87794.4,86661.0,87367.3,10879.853,948336866.7835,0.6231692253396917,590974350.634544,357362516.14895594,1.6537110746898087
2024-11-15 03:00:00,87367.3,88471.5,87281.5,87908.7,7517.295,661594410.6464,0.5270588235294094,348699171.7289245,312895238.91747546,1.1144278606965066
2024-11-15 04:00:00,87908.7,88226.2,87405.5,88143.6,5032.336,442207518.6568,0.8993542098208949,397701193.51844496,44506325.13835501,8.935835351090601
2024-11-15 05:00:00,88143.6,88485.3,87763.1,88396.4,2310.093,203690797.4967,0.8769039047355177,178617255.68354782,25073541.813152153,7.123734533182519
2024-11-15 06:00:00,88396.4,88550.1,88145.0,88242.3,2062.767,182195152.4189,0.2401876079980289,43761017.84833188,138434134.5705681,0.3161143599740156
2024-11-15 07:00:00,88242.3,88281.7,87083.7,87470.9,5070.908,443812710.702,0.3232053422370593,143442639.0515969,300370071.6504031,0.4775530340404485
2024-11-15 08:00:00,87470.9,87898.1,87280.0,87749.4,2927.839,256618211.8095,0.7594240414172299,194882039.5136332,61736172.29586681,3.156691324814778
2024-11-15 09:00:00,87749.4,88221.9,87609.0,88210.0,2650.535,233123566.9831,0.9805841083374216,228597265.0625623,4526301.920537708,50.50420168069693
2024-11-15 10:00:00,88210.0,88421.0,87640.0,87672.0,3002.904,264434315.5106,0.040973111395646605,10834696.666247375,253599618.84435263,0.042723631508678236
2024-11-15 11:00:00,87672.0,88200.0,87400.1,88123.3,3975.008,349049577.3449,0.9041130141267688,315580265.4529723,33469311.891927745,9.428943937418836
2024-11-15 12:00:00,88123.3,89423.8,88063.2,89227.3,7980.951,709682828.6048,0.8555784212847279,607189314.110575,102493514.49422505,5.924173027989851
2024-11-15 13:00:00,89227.3,89500.0,88974.1,89398.6,3842.497,343054120.2161,0.8071876782658389,276909058.81676376,66145061.39933624,4.1863905325446185
2024-11-15 14:00:00,89398.6,89806.0,89175.3,89775.3,3982.304,356448136.0769,0.9513239257967382,339097640.15560645,17350495.92129355,19.543973941369934
2024-11-15 15:00:00,89775.3,90787.8,89616.8,89800.2,11147.616,1004951026.7409,0.15661827497864575,157393696.24617866,847557330.4947213,0.18570271364924373
2024-11-15 16:00:00,89800.2,90562.0,89240.6,90213.1,8421.86,757524476.888,0.7359618586347846,557509121.9718354,200015354.9161646,2.7873316136429245
2024-11-15 17:00:00,90213.1,90260.4,88600.0,89143.0,16547.507,1478949523.6525,0.3270296314141182,483660317.60016274,995289206.0523372,0.4859495256846275
2024-11-15 18:00:00,89143.0,89175.6,87768.1,88450.5,16404.528,1449955616.9396,0.4848312611012392,702983810.3016516,746971806.6379484,0.9411115708178027
2024-11-15 19:00:00,88450.5,89817.9,88391.6,89382.1,10732.88,957893188.3974,0.6944541821496235,665212930.7352116,292680257.66218835,2.272831574116627
2024-11-15 20:00:00,89382.1,89980.0,89177.2,89503.1,5989.775,536760725.5577,0.40595416043847476,217900249.70012265,318860475.8575773,0.6833717760537066
2024-11-15 21:00:00,89503.1,89837.2,89222.1,89389.5,3667.994,328378073.2974,0.2721508697772664,89368378.26367034,239009695.03372967,0.3739111011838178
2024-11-15 22:00:00,89389.5,90899.9,89263.4,90416.4,10155.03,916177619.8174,0.7045523984112435,645495139.4130536,270682480.4043464,2.3846949327817994
2024-11-15 23:00:00,90416.4,91526.3,90368.2,91492.8,9505.346,865231560.5114,0.9710733097314569,840203275.1499186,25028285.361481484,33.57014925373158
2024-11-16 00:00:00,91492.8,91948.0,91120.0,91751.6,7068.794,646510259.463,0.7628019323671568,493159275.21356833,153350984.24943173,3.215885947046967
2024-11-16 01:00:00,91751.6,91932.9,91000.0,91285.8,4573.854,418221240.3559,0.30635652267124525,128124804.90268858,290096435.4532114,0.4416628032761656
2024-11-16 02:00:00,91285.8,91539.7,90955.9,91125.2,3273.972,298690756.6102,0.2899965741692396,86619296.15297614,212071460.45722383,0.4084439083232881
2024-11-16 03:00:00,91125.2,91416.8,90935.5,91088.2,3423.562,311996423.774,0.31726573862455054,98985775.83687639,213010647.9371236,0.4646987218502569
2024-11-16 04:00:00,91088.2,91521.7,91019.9,91306.7,2371.334,216580375.1819,0.571542447190118,123784877.64481702,92795497.53708297,1.3339534883721063
2024-11-16 05:00:00,91306.7,91796.9,91213.4,91491.7,2555.675,233951844.2325,0.47694944301628606,111583201.79932378,122368642.4331762,0.9118610747051297
2024-11-16 06:00:00,91491.7,91677.6,91075.0,91321.3,2158.413,197228327.1414,0.4087288416860281,80612905.70017745,116615421.44122256,0.6912714005051949
2024-11-16 07:00:00,91321.3,91477.2,91123.0,91363.9,1144.131,104440826.8866,0.6801242236024736,71032736.29864918,33408090.587950826,2.1262135922329035
2024-11-16 08:00:00,91363.9,91856.3,91230.3,91413.9,2000.85,183170008.6545,0.2932907348242672,53722066.43604569,129447942.2184543,0.4150090415912922
2024-11-16 09:00:00,91413.9,91527.7,91233.4,91277.5,1586.832,144976058.4894,0.14984709480124153,21724241.18037146,123251817.30902854,0.17625899280578072
2024-11-16 10:00:00,91277.5,91484.9,91170.0,91220.5,1629.288,148787522.0952,0.1603683709114034,23860812.530351665,124926709.56484833,0.19099848714070014
2024-11-16 11:00:00,91220.5,91500.0,91100.0,91488.2,1653.997,151084981.2288,0.9704999999999927,146627974.2825493,4457006.946250702,32.89830508473738
2024-11-16 12:00:00,91488.2,91541.6,91287.0,91313.0,1180.881,107954369.5184,0.10212097407698117,11024405.371085374,96929964.14731462,0.11373578302711873
2024-11-16 13:00:00,91313.0,91683.6,91284.4,91465.0,1564.183,143165822.9537,0.45240480961923984,64768906.87735045,78396916.07634954,0.8261665141811575
2024-11-16 14:00:00,91465.0,91488.1,91070.0,91246.5,2908.338,265353341.1688,0.42214781152833664,112018332.25614099,153335008.91265902,0.7305463576158764
2024-11-16 15:00:00,91246.5,91390.0,90551.9,90959.9,6143.222,558506900.617,0.4868154158214976,271889769.0630407,286617131.55395925,0.948616600790501
2024-11-16 16:00:00,90959.9,91268.8,90742.3,90829.6,2900.779,264040906.3999,0.16581196581197133,43781141.744942136,220259764.65495786,0.1987704918032866
2024-11-16 17:00:00,90829.6,91138.0,90668.0,91041.5,2093.54,190414236.1671,0.7946808510638298,151318547.25194013,39095688.915159896,3.8704663212435237
2024-11-16 18:00:00,91041.5,91090.0,90125.0,90582.2,5634.167,509988786.9761,0.4737823834196861,241623703.01085123,268365083.96524876,0.9003544702638726
2024-11-16 19:00:00,90582.2,90913.5,90268.2,90677.1,3457.381,313416058.4487,0.633658763365887,198598832.01561382,114817226.4330862,1.7296954314721609
2024-11-16 20:00:00,90677.1,91094.9,90572.1,90994.8,2161.524,196517195.2862,0.8085309869931264,158890241.86587223,37626953.42032774,4.2227772227775615
2024-11-16 21:00:00,90994.8,91491.9,90908.5,91379.9,2852.59,260315899.4427,0.8080219403496725,210340958.17156067,49974941.27113933,4.208928571428521
2024-11-16 22:00:00,91379.9,91429.9,91032.0,91207.8,1685.602,153717137.6701,0.44181955265143374,67915237.00026244,85801900.66983758,0.7915353444394858
2024-11-16 23:00:00,91207.8,91266.0,90737.8,90821.5,3274.493,297799078.2288,0.15846270352138878,47190047.042313196,250609031.18648678,0.18830146231720382
2024-11-17 00:00:00,90821.5,91144.8,90764.3,91075.6,1426.84,129828542.7367,0.8181340341655793,106217149.41901469,23611393.317685314,4.498554913295029
2024-11-17 01:00:00,91075.6,91078.3,90268.6,90383.9,2556.308,231655511.9649,0.14239841916757906,32987378.695257954,198668133.26964203,0.16604262672809172
2024-11-17 02:00:00,90383.9,90715.0,90356.4,90625.4,2367.211,214376244.4896,0.750139431121014,160812074.08728796,53564170.40231205,3.002232142856947
2024-11-17 03:00:00,90625.4,90955.0,90625.4,90885.3,1586.059,144024198.7751,0.7885315533980708,113567625.18704212,30456573.588057872,3.72883787661434
2024-11-17 04:00:00,90885.3,90950.0,90031.1,90315.9,4544.708,410803219.3179,0.3099357927957233,127322621.46232873,283480597.85557127,0.4491405141144705
2024-11-17 05:00:00,90315.9,90333.0,89418.6,90081.0,7536.479,676809285.3107,0.7244094488188959,490287041.3274351,186522243.98326495,2.628571428571406
2024-11-17 06:00:00,90081.0,90319.7,89821.0,90314.1,2802.986,252433103.7302,0.9887708040906531,249598482.9544091,2834620.7757909037,88.05357142870979
2024-11-17 07:00:00,90314.1,90764.2,90214.8,90644.1,3373.72,305282639.7061,0.7813978886057653,238547210.0943411,66735429.61175888,3.5745212323066955
2024-11-17 08:00:00,90644.1,90968.7,90465.3,90541.4,3058.136,277460615.4083,0.1511720301946606,41944284.53033264,235516330.87796733,0.17809501521177337
2024-11-17 09:00:00,90541.4,90886.3,90450.0,90730.4,1287.299,116728553.994,0.6426770570708052,75018763.55699451,41709790.43700549,1.7985888389992208
2024-11-17 10:00:00,90730.4,90750.0,90431.9,90629.9,1610.006,145851790.865,0.6224457717698723,90784830.52898294,55066960.33601707,1.6486261448791872
2024-11-17 11:00:00,90629.9,91153.8,90555.4,91083.7,2768.647,251578403.057,0.8828542780748583,222107069.41011345,29471333.646886546,7.536376604849629
2024-11-17 12:00:00,91083.7,91601.8,91056.0,91410.4,4007.104,366113678.5769,0.6493220960058488,237725701.14996433,128387977.42693567,1.8516196447229778
2024-11-17 13:00:00,91410.4,91446.3,90896.7,91166.3,2261.881,206242692.6938,0.4905385735080112,101169996.27046779,105072696.42333221,0.9628571428571637
2024-11-17 14:00:00,91166.3,91187.8,90548.9,90771.5,4833.675,438978681.9873,0.34841133197683954,152945147.30063266,286033534.6866673,0.5347105452798566
2024-11-17 15:00:00,90771.5,91275.2,90715.1,91158.2,2645.788,240814510.0102,0.791108730583821,190510461.32033417,50304048.68986581,3.7871794871794116
2024-11-17 16:00:00,91158.2,91182.4,90350.9,90573.4,4046.451,366985394.1811,0.2675886951292844,98201142.76042664,268784251.4206734,0.36535303776683087
2024-11-17 17:00:00,90573.4,90848.0,90000.0,90383.4,4371.692,395007946.7418,0.4521226415094271,178592036.29811773,216415910.4436823,0.8252260008609328
2024-11-17 18:00:00,90383.4,90648.0,90171.6,90328.2,2193.06,198374819.7013,0.3287153652392804,65208851.312389225,133165968.38891076,0.4896810506566287
2024-11-17 19:00:00,90328.2,90624.9,90135.4,90545.4,1650.226,149102439.2456,0.8375893769152196,124886619.18426149,24215820.061338507,5.157232704402516
2024-11-17 20:00:00,90545.4,90799.0,90186.5,90674.2,2435.769,220484491.2432,0.796244897959179,175559651.23152328,44924840.01167673,3.9078525641024506
2024-11-17 21:00:00,90674.2,90725.2,89873.2,90012.7,3517.995,317223760.0912,0.1637323943661972,51939805.789580286,265283954.3016197,0.19578947368421054
2024-11-17 22:00:00,90012.7,90228.9,89758.6,90130.6,2946.09,265126351.7061,0.7909844779927901,209710828.90638238,55415522.7997176,3.784333672431781
